3,1,753.68359375,401.1037292480469,36.3363037109375,18.664337158203125,0.8,-1,-1,-1
3,30,545.4243774414062,440.0657958984375,44.784912109375,32.025634765625,0.8,-1,-1,-1
3,31,894.885498046875,85.1950912475586,38.27667236328125,28.118202209472656,0.8,-1,-1,-1
3,32,55.59999084472656,479.8171081542969,33.48692321777344,28.814605712890625,0.8,-1,-1,-1
3,33,952.323974609375,434.8973693847656,38.6412353515625,35.644073486328125,0.8,-1,-1,-1
3,34,594.9031982421875,440.4826965332031,41.2977294921875,22.323883056640625,0.8,-1,-1,-1
3,35,944.6876220703125,453.3788146972656,43.8331298828125,40.200347900390625,0.8,-1,-1,-1
3,37,753.5181274414062,450.9205627441406,42.13555908203125,22.599945068359375,0.8,-1,-1,-1
3,38,497.60772705078125,409.5800476074219,38.5306396484375,19.79119873046875,0.8,-1,-1,-1
3,41,705.447509765625,444.2966613769531,42.522705078125,22.325103759765625,0.8,-1,-1,-1
3,42,452.83856201171875,396.84564208984375,36.579345703125,19.998382568359375,0.8,-1,-1,-1
3,43,22.366477966308594,57.94465637207031,40.54265594482422,28.29376983642578,0.8,-1,-1,-1
3,44,638.7664794921875,422.5626525878906,37.82391357421875,18.18768310546875,0.8,-1,-1,-1
3,45,550.3878784179688,371.865478515625,41.19378662109375,19.34686279296875,0.8,-1,-1,-1
3,46,814.7691650390625,399.343505859375,40.93524169921875,24.70928955078125,0.8,-1,-1,-1
3,47,495.62799072265625,416.0989990234375,46.682861328125,39.06231689453125,0.8,-1,-1,-1
3,48,558.89013671875,405.1080322265625,36.41748046875,17.866424560546875,0.8,-1,-1,-1
3,49,898.0409545898438,399.2704162597656,40.26519775390625,34.31622314453125,0.8,-1,-1,-1
3,29,862.3800659179688,503.5659484863281,40.1614990234375,15.092864990234375,0.8,-1,-1,-1
3,28,640.1602783203125,388.8940124511719,45.6729736328125,29.162139892578125,0.8,-1,-1,-1
3,40,792.2576293945312,0.0,40.5172119140625,45.092523634433746,0.8,-1,-1,-1
3,26,807.1343994140625,461.0014343261719,40.54986572265625,20.8468017578125,0.8,-1,-1,-1
3,27,698.870849609375,391.45220947265625,40.76336669921875,24.0255126953125,0.8,-1,-1,-1
3,2,661.4112548828125,403.5222473144531,31.533203125,19.16339111328125,0.8,-1,-1,-1
3,3,684.0497436523438,374.7085876464844,36.32513427734375,18.469573974609375,0.8,-1,-1,-1
3,5,613.2293090820312,469.65826416015625,63.15631103515625,37.982421875,0.8,-1,-1,-1
3,6,7.299310684204102,472.3333435058594,40.373945236206055,33.492950439453125,0.8,-1,-1,-1
3,9,731.8512573242188,482.07452392578125,27.4813232421875,28.9833984375,0.8,-1,-1,-1
3,11,206.53097534179688,481.5997009277344,57.0052490234375,29.654327392578125,0.8,-1,-1,-1
3,12,853.6671752929688,0.0,41.27008056640625,26.09642791748047,0.8,-1,-1,-1
3,13,884.81884765625,0.0,93.18115234375,55.428653717041016,0.8,-1,-1,-1
3,10,927.2721557617188,173.26809692382812,64.72784423828125,80.97113037109375,0.8,-1,-1,-1
3,14,727.9924926757812,373.462890625,48.34033203125,22.02264404296875,0.8,-1,-1,-1
3,24,477.7120361328125,485.5216979980469,26.43670654296875,27.478302001953125,0.8,-1,-1,-1
3,23,848.1361694335938,486.09979248046875,30.22955322265625,15.9547119140625,0.8,-1,-1,-1
3,22,760.660400390625,489.6899719238281,30.67083740234375,19.359466552734375,0.8,-1,-1,-1
3,25,623.42822265625,374.5467529296875,33.8858642578125,19.010284423828125,0.8,-1,-1,-1
3,19,929.161376953125,61.37745666503906,63.838623046875,37.842750549316406,0.8,-1,-1,-1
3,15,772.620849609375,417.7335510253906,37.35321044921875,25.243621826171875,0.8,-1,-1,-1
3,21,728.284912109375,402.08599853515625,22.98193359375,18.06036376953125,0.8,-1,-1,-1
4,41,822.7057495117188,398.6396484375,42.1612548828125,28.095916748046875,0.8,-1,-1,-1
4,32,876.5557861328125,73.61739349365234,40.1912841796875,30.35400390625,0.8,-1,-1,-1
4,33,452.32904052734375,395.7195129394531,37.2884521484375,20.3599853515625,0.8,-1,-1,-1
4,34,497.76873779296875,408.2309265136719,39.8087158203125,20.2933349609375,0.8,-1,-1,-1
4,35,955.942626953125,462.2817077636719,41.9720458984375,40.423858642578125,0.8,-1,-1,-1
4,37,894.0286254882812,428.198486328125,35.701416015625,28.302642822265625,0.8,-1,-1,-1
4,38,753.8468017578125,451.2873229980469,42.29217529296875,22.158935546875,0.8,-1,-1,-1
4,40,705.4119873046875,444.1373596191406,42.73480224609375,22.390899658203125,0.8,-1,-1,-1
4,43,545.5957641601562,441.1380310058594,44.5247802734375,31.779693603515625,0.8,-1,-1,-1
4,57,378.45672607421875,376.490234375,33.37322998046875,17.975982666015625,0.8,-1,-1,-1
4,45,980.8298950195312,113.18183135986328,29.17010498046875,24.23188018798828,0.8,-1,-1,-1
4,46,477.0166015625,477.5116882324219,29.08428955078125,32.488311767578125,0.8,-1,-1,-1
4,47,958.5134887695312,439.4373474121094,39.51373291015625,35.28704833984375,0.8,-1,-1,-1
4,48,951.9746704101562,383.0726013183594,38.490234375,19.810760498046875,0.8,-1,-1,-1
4,49,840.4238891601562,374.3385009765625,37.86566162109375,24.770416259765625,0.8,-1,-1,-1
4,50,550.4732055664062,371.875244140625,41.04559326171875,19.18646240234375,0.8,-1,-1,-1
4,52,653.0277709960938,441.78662109375,40.64898681640625,19.798248291015625,0.8,-1,-1,-1
4,53,559.059326171875,405.00921630859375,36.2884521484375,17.9989013671875,0.8,-1,-1,-1
4,31,683.7906494140625,374.56121826171875,36.453857421875,18.632965087890625,0.8,-1,-1,-1
4,44,501.6214599609375,416.6448669433594,46.712646484375,36.177642822265625,0.8,-1,-1,-1
4,30,807.2622680664062,461.4323425292969,40.73052978515625,20.590911865234375,0.8,-1,-1,-1
4,42,755.0571899414062,400.9180908203125,37.53436279296875,19.18212890625,0.8,-1,-1,-1
4,28,569.2421264648438,499.76690673828125,47.04718017578125,17.8272705078125,0.8,-1,-1,-1
4,29,665.2159423828125,401.14935302734375,29.14898681640625,21.95611572265625,0.8,-1,-1,-1
4,2,594.7788696289062,440.4521484375,40.93914794921875,22.294036865234375,0.8,-1,-1,-1
4,3,857.96435546875,0.0,37.02288818359375,22.143529295921326,0.8,-1,-1,-1
