1,34,550.50,370.00,41.00,20.00,1,-1,-1,-1
1,33,680.00,373.00,38.00,20.00,1,-1,-1,-1
1,32,804.00,396.50,40.00,23.00,1,-1,-1,-1
1,31,953.00,377.00,38.00,22.00,1,-1,-1,-1
1,30,903.00,5.00,80.00,50.00,1,-1,-1,-1
1,29,492.50,405.00,43.00,22.00,1,-1,-1,-1
1,28,363.00,376.50,32.00,17.00,1,-1,-1,-1
1,27,655.00,438.50,38.00,21.00,1,-1,-1,-1
1,26,560.00,299.50,48.00,19.00,1,-1,-1,-1
1,25,489.50,416.50,45.00,43.00,1,-1,-1,-1
1,24,938.50,424.00,41.00,36.00,1,-1,-1,-1
1,23,594.50,441.50,41.00,19.00,1,-1,-1,-1
1,22,807.00,1.00,48.00,50.00,1,-1,-1,-1
1,21,819.00,373.00,38.00,22.00,1,-1,-1,-1
1,20,860.00,-18.00,44.00,36.00,1,-1,-1,-1
1,19,560.50,404.50,35.00,17.00,1,-1,-1,-1
1,18,547.00,441.00,42.00,30.00,1,-1,-1,-1
1,17,725.50,367.50,51.00,27.00,1,-1,-1,-1
1,16,612.00,419.50,40.00,21.00,1,-1,-1,-1
1,15,444.00,371.50,36.00,17.00,1,-1,-1,-1
1,14,927.00,442.00,44.00,38.00,1,-1,-1,-1
1,13,921.50,94.50,43.00,31.00,1,-1,-1,-1
1,12,956.50,68.50,45.00,33.00,1,-1,-1,-1
1,11,602.50,467.50,69.00,37.00,1,-1,-1,-1
1,10,97.50,-15.50,47.00,31.00,1,-1,-1,-1
1,9,457.50,398.00,31.00,18.00,1,-1,-1,-1
1,8,744.00,400.00,42.00,20.00,1,-1,-1,-1
1,7,855.50,417.00,47.00,30.00,1,-1,-1,-1
1,6,657.50,397.00,35.00,24.00,1,-1,-1,-1
1,5,876.00,392.50,44.00,31.00,1,-1,-1,-1
1,4,-2.00,32.00,36.00,22.00,1,-1,-1,-1
1,3,-9.50,22.50,39.00,21.00,1,-1,-1,-1
1,2,746.00,81.50,78.00,107.00,1,-1,-1,-1
1,1,706.00,392.50,34.00,21.00,1,-1,-1,-1
2,39,966.00,-14.00,38.00,28.00,1,-1,-1,-1
2,38,501.00,371.50,38.00,21.00,1,-1,-1,-1
2,37,703.00,439.50,44.00,25.00,1,-1,-1,-1
2,36,667.50,476.50,49.00,33.00,1,-1,-1,-1
2,35,943.00,59.50,54.00,41.00,1,-1,-1,-1
2,34,550.26,368.62,41.48,20.75,1,-1,-1,-1
